1.11252 0.0412872 0.14558 2.55363e-06
1.11119 0.118822 0.143142 2.25124e-06
1.16293 0.04021 0.0448041 9.09091e-07
1.22225 0.0451951 0.0405692 1.89681e-06
1.16112 0.120209 0.0454745 9.25926e-07
1.21952 0.119243 0.0396517 1.50421e-06
1.15115 0.0423886 0.111161 6.98422e-07
1.20219 0.0230284 0.0817836 3.57143e-05
1.15358 0.119802 0.109458 6.34357e-07
1.20306 0.100308 0.0808413 0.00025
1.11021 0.201323 0.141438 1.8997e-06
1.11123 0.280421 0.132804 1.50557e-06
1.15939 0.200271 0.0472732 9.80969e-07
1.2189 0.199578 0.0366415 1.65673e-06
1.15992 0.279262 0.0471743 9.82898e-07
1.21757 0.278529 0.0349035 1.89538e-06
1.15298 0.199357 0.109994 6.22975e-07
1.15474 0.279257 0.110752 6.96185e-07
1.09223 0.0412939 0.221808 1.66923e-07
1.0938 0.119628 0.219694 1.59089e-07
1.10507 0.0316527 0.244505 6.6569e-07
1.10821 0.112277 0.243575 1.71703e-06
1.13061 0.0416623 0.203157 1.45688e-06
1.13467 0.119899 0.188392 1.39392e-06
1.09427 0.200133 0.216692 1.61525e-07
1.09506 0.271443 0.212101 2.39063e-07
1.11241 0.181024 0.241842 8.21018e-06
1.13327 0.198637 0.186069 1.72176e-06
1.13186 0.275253 0.185259 2.25632e-06
1.11103 0.357361 0.129682 1.33476e-06
1.11494 0.411895 0.115828 9.07441e-06
1.15883 0.357648 0.0474194 1.08767e-06
1.21631 0.358648 0.03254 2.17014e-06
1.15326 0.436836 0.0414785 1.52765e-06
1.21898 0.420116 0.0218069 8.41751e-06
1.1481 0.350243 0.102202 1.38927e-06
1.1265 0.421881 0.0921007 6.28931e-06
1.16012 0.487516 0.022353 1.25945e-05
1.0933 0.337145 0.195689 1.51332e-06
1.12998 0.326326 0.184552 0.000277778
1.66813 0.109352 1.01607 1.67224e-05
1.84646 0.223679 1.13939 0.005
1.84761 0.266216 1.13726 1.65563e-05
1.83876 0.343833 1.16091 5e-05
1.84043 0.347292 1.15579 0.00025
2.55897 0.158817 1.19789 0.005
2.54722 0.0367661 1.26022 2.145e-06
2.54739 0.119261 1.25745 1.84911e-06
2.55809 0.169871 1.19627 0.000384615
2.55821 0.267505 1.18075 0.0003125
2.54546 0.199769 1.25246 1.59693e-06
2.54236 0.277839 1.25528 1.98491e-06
2.55842 0.419184 1.1863 0.000416667
2.54396 0.361244 1.25731 2.37079e-06
2.54459 0.438988 1.25466 2.12044e-06
2.55906 0.525446 1.19818 0.00125
2.54702 0.518799 1.25498 2.6001e-06
2.54712 0.603117 1.25938 2.98329e-06
2.5504 0.676072 1.2606 3.78501e-06
2.54952 0.765427 1.26433 4.02901e-06
2.54691 0.836523 1.26106 5.05051e-06
2.54567 0.918827 1.25417 3.98406e-06
2.55485 1.02219 1.19411 0.000178571
2.55981 1.04063 1.19021 0.005
2.5435 0.998183 1.25259 3.90625e-06
2.54429 1.06643 1.25692 9.43396e-06
2.55885 1.12757 1.13514 0.0025
2.54836 1.14065 1.25282 3.14465e-05
0.159188 0.133366 1.5988 0.000277778
0.226007 0.0412551 1.50225 4.53721e-07
0.257494 0.038541 1.49341 5.48185e-07
0.227148 0.119915 1.50075 3.98153e-07
0.254452 0.119545 1.49234 7.3014e-07
0.209687 0.0413125 1.55898 4.10779e-07
0.245965 0.0368162 1.52465 6.25782e-06
0.207602 0.119631 1.56097 3.91635e-07
0.246587 0.117804 1.52531 7.86163e-06
0.158 0.20167 1.59694 6.09756e-05
0.157749 0.284131 1.59665 5.05051e-05
0.225553 0.200377 1.49905 3.82e-07
0.254058 0.200011 1.49069 8.31947e-07
0.223262 0.277493 1.49817 4.17432e-07
0.253673 0.278172 1.48979 9.11743e-07
0.206566 0.199968 1.56161 4.15489e-07
0.243871 0.200068 1.52464 1.0917e-05
0.206329 0.278941 1.55997 4.1855e-07
0.243343 0.281284 1.52628 9.84252e-06
0.15733 0.360819 1.58989 3.64963e-05
0.155631 0.434053 1.58871 3.20513e-05
0.22425 0.351053 1.4957 9.18442e-07
0.254039 0.357014 1.49121 1.06838e-06
0.224022 0.401538 1.4925 0.000172414
0.265214 0.401024 1.5008 0.000416667
0.198815 0.349177 1.56445 8.33472e-07
0.246274 0.345861 1.52399 1.55763e-05
0.17899 0.424303 1.56492 7.15308e-06
0.148825 0.0400743 1.65638 1.74948e-06
